Date,Time,T,Per,Dec,Point,W,Cloud,1260,4220,5300,5000,2930,4470,3270,4600,5940,4580,2650,4130,6330,4590,4810,6340,370,4270,80,4710,5040,5430,1020,5970,6200,2610,5540,3410,4890,3900,5770,4760,4240,3810,4790,2660,2725,3450,2910,4980,5200,690,400,5070,4650,6610,1440,2150,2290,180,840,6550,3500,4880,2820,6360,3490,4430,6570,2190,420,4550,3380,4540,4040,740,3040,5910,5690,5710,4970,4440,4370,2810,4990,5590,3300,2740,6370
3/24/2021,13:30,0.53,a,3,w1,1,1,,2,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2021,13:40,0.54,a,3,w2,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
3/24/2021,13:50,0.55,a,3,w3,1,1,,1,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,1,,,,,,1,,,,,
3/24/2021,14:15,0.59,a,3,w5,1,1,,1,,2,,,,,5,,,1,,,1,,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,
3/24/2021,14:30,0.61,a,3,w6,1,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,1,,,,,,,1,,,
3/25/2021,7:40,0.05,m,3,h4,0,0.1,,1,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,
3/25/2021,7:50,0.07,m,3,h3,0,0.2,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,
3/25/2021,8:10,0.09,m,3,h2,0,0.3,,,,1,,,,,,1,,1,,,,,,3,,,5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,
3/25/2021,8:20,0.11,m,3,h1,0,0.4,,,1,1,,,,,,1,,1,,,1,,1,2,,,,,,3,,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,2,,,
3/26/2021,10:50,0.31,n,3,h4,1,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2021,11:05,0.33,n,3,h3,1,1,,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,
3/26/2021,11:20,0.35,n,3,h2,1,1,,1,,4,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
3/26/2021,11:30,0.36,n,3,h1,1,0.8,,,,1,,,,,,1,,1,,,,,,,1,1,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,1,,,1,,,
3/26/2021,13:05,0.49,a,3,w4,1,0.6,,1,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,
3/26/2021,13:15,0.51,a,3,w1,1,0.6,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
3/26/2021,13:25,0.52,a,3,w2,1,0.6,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,
3/26/2021,13:30,0.53,a,3,w3,1,0.6,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,
3/26/2021,13:50,0.55,a,3,w5,1,0.5,,,,4,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,3,,,
3/26/2021,14:00,0.57,a,3,w6,1,0.4,,1,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021,14:25,0.6,a,3,h4,0,0.9,,3,,1,,,,,,,,1,,,,,,,,,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021,14:40,0.62,a,3,h3,0,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,1,,,,,,,1,2,,1,,,,,,,,,,,,,,,1,,,,,,,,,,
3/27/2021,14:55,0.64,a,3,h2,0,0.9,,,,7,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,
